PharmGKB Accession Id	Name	Generic Names	Trade Names	RxNorm Identifiers
PA10715	sulfamethoxazole / trimethoprim	Eslectin, Insozalin, co-trimoxazole	Bactrim, Biseptol-480, Centran, Centrin, Cotrim.L.U.T, Cotrimoxazole, Metomide, Trimedin, Trimezole	10831
PA164747038	sulfametopyrazine		Dalysep, Farmitalia 204/122, Kelfizin, Kelfizina, Kelfizine, Kelfizine W, Longum, Polycidal, SMP, SMP2, Solfametopirazina [Dcit], Sulfalen, Sulfalene, Sulfalene [Usan:Inn], Sulfaleno [INN-Spanish], Sulfalenum [INN-Latin], Sulfamethopyrazine, Sulfamethoxypyrazine, Sulfamethoxysuccinate, Sulfametoxypyridazin, Sulfapyrazinemethoxine, Sulfapyrazinemethoxyine, Sulfapyrazinemethoxyne	10175
PA165958417	sulfamoxole	sulfamoxol, sulfamoxolum, sulfono, sulphamoxole	Justamil, Sulfavigor, Sulfmidil, Tardamid, Vetranal	10183
PA451545	sulfanilamide	P-Aminobenzenesulfamide, P-Aminobenzenesulfonamide, P-Aminobenzenesulfonylamide, P-Aminobenzensulfonamide, P-Aminophenylsulfonamide, P-Anilinesulfonamide, P-Sulfamidoaniline, P-Sulfamoylaniline, PABS, Sulfanilimidic Acid, Sulfonylamide, Sulphanilamide, Sulphonamide	AVC, Albexan, Albosal, Ambeside, Antistrept, Astreptine, Astrocid, Bacteramid, Bactesid, Collomide, Colsulanyde, Copticide, Deseptyl, Desseptyl, Dipron, Ergaseptine, Erysipan, Estreptocida, Exoseptoplix, Fourneau 1162, Gerison, Gombardol, HSDB 223, Infepan, Lusil, Lysococcine, Neococcyl, Orgaseptine, Prontalbin, Prontosil Album, Prontosil I, Prontosil White, Prontylin, Pronzin Album, Proseptal, Proseptine, Proseptol, Pysococcine, Rubiazol A, Sanamid, Septamide Album, Septanilam, Septinal, Septolix, Septoplex, Septoplix, Stopton Album, Stramid, Strepamide, Strepsan, Streptagol, Streptamid, Streptamin, Streptasol, Streptocid, Streptocid Album, Streptocide, Streptocide White, Streptocidum, Streptoclase, Streptocom, Streptol, Strepton, Streptopan, Streptosil, Streptozol, Streptozone, Streptrocide, Sulfamidyl, Sulfamine, Sulfana, Sulfanalone, Sulfanidyl, Sulfanil, Sulfanilamide Vaginal Cream, Sulfocidin, Sulfocidine, Sulfonamide, Sulfonamide P, Sulphanilamide Extra Pure, Sulphanilamide Gr, Therapol, Tolder, White Streptocide	10184
PA130231310	sulfaphenazole	phenylsulfapyrazole, sulfafenazol [inn-spanish], sulfafenazolo [italian], sulfaphenazol [inn-french], sulfaphenazolum [inn-latin], sulfaphenazon, sulfaphenylpipazol, sulfaphenylpyrazol, sulfaphenylpyrazole, sulfonylpyrazol, sulphaphenazole, sulphenazole	Eftolon, Sulfabid	
PA164779050	sulfapyridine	2-Sulfanilamidopyridin, 2-Sulfanilamidopyridine, 2-Sulfanilylaminopyridine, 2-Sulfapyridine, 4-(2-Pyridinylsulfonyl)aniline, 4-[(2-Pyridylamino)sulfonyl]aniline, N(sup 1)-2-Pyridylsulfanilamide, N(sup1)-Pyridylsulfanilamide, N-2-Pyridylsulfanilamide, N1-2-Pyridylsulfanilamide, Sulphapyridine	Adiplon, Coccoclase, Dagenan, Eubasin, Eubasinum, Haptocil, M and B 693, Piridazol, Plurazol, Pyriamid, Pyridazol, Relbapiridina, Ronin, Septipulmon, Streptosilpyridine, Sulfidin, Sulfidine, Thioseptal, Trianon	10188
PA451547	sulfasalazine	Sulfasalazin, Sulphasalazine	Accucol, Alti-Sulfasalazine, Asulfidine, Azlufidine EN-Tabs, Azopyrin, Azopyrine, Azulfidine, Azulfidine EN-Tabs, Benzosulfa, Colo-Pleon, PMS-Sulfasalazine, Pms-Sulfasalazine E.C., Reupirin, Rorasul, S.A.S. Enteric-500, Salazopiridazin, Salazopyridin, Salazopyrin, Salazopyrin EN-Tabs, Salazosulfapyridin, Salazosulfapyridine, Salicylazosulfapyridine, Salisulf, Sulcolon, W-T Sasp Oral	9524
PA165958356	sulfathiazole	sodium sulfathiazole, sulphathiazole	Neo-Strepsan	10193
PA451550	sulfinpyrazone	Diphenylpyrazone, Sulfinpyrazine, Sulfinpyrazon, Sulfoxyphenylpyrazolidine, Sulphinpyrazone, Usaf Ge-13	Anturan, Anturane, Anturanil, Anturano, Anturen, Anturidin, Apo-Sulfinpyrazone, Enturan, Enturen, Novopyrazone	10205
PA164748964	sulfisoxazole	Sulfadimethylisoxazole, Sulfafurazol, Sulfafurazole, Sulfaisoxazole, Sulfasoxazole, Sulfisonazole, Sulfisoxasole, Sulfisoxazol, Sulfisoxazole Dialamine, Sulfisoxazole Diolamine, Sulfofurazole, Sulphafurazol, Sulphafurazole, Sulphafurazolum, Sulphaisoxazole, Sulphisoxazol, Sulphofurazole	Accuzole, Alphazole, Amidoxal, Astrazolo, Azo Gantrisin, Azosulfizin, Bactesulf, Barazae, Chemouag, Cosoxazole, Dorsulfan, Dorsulfan Warthausen, Entusil, Entusul, G-Sox, Ganda, Gantrisin, Gantrisine, Gantrisona, Gantrosan, Isoxamin, J-Sul, Koro-Sulf, Neazolin, Neoxazol, Norilgan-S, Novazolo, Novosaxazole, Pancid, Renosulfan, Resoxol, Roxosul, Roxosul Tablets, Roxoxol, SI, Saxosozine, Sk-Soxazole, Sodizole, Sosol, Soxamide, Soxazole, Soxisol, Soxitabs, Soxo, Soxomide, Stansin, Sulbio, Sulfagan, Sulfagen, Sulfalar, Sulfapolar, Sulfasan, Sulfasol, Sulfazin, Sulfisin, Sulfizin, Sulfizol, Sulfizole, Sulfoxol, Suloxsol, Sulphafuraz, Sulsoxin, Thiasin, Tl-Azole, Unisulf, Urisoxin, Uritrisin, Urogan, V-Sul, Vagilia	10207
PA166279942	sulfociprofloxacin	"""1-cyclopropyl-6-fluoro-4-oxo-7-(4-sulfopiperazin-1-yl)-1,4-dihydroquinoline-3-carboxylic acid"", ""1-cyclopropyl-6-fluoro-4-oxo-7-(4-sulfopiperazin-1-yl)quinoline-3-carboxylic acid"""		
PA10772	sulfonamides			
PA164713290	Sulfonamides and corticosteroids			
PA164713291	Sulfonamides and potassium in combination			
PA164713289	Sulfonamides And Trimethoprim			
PA164713293	Sulfonamides, combinations with other drugs			
PA164713288	Sulfonamides (heterocyclic)			
PA10741	sulfonamides, plain	loop diuretics		
PA10390	sulfonamides, urea derivatives	Sulfonylureas		
PA164713295	Sulfonium derivatives			
PA164776911	sulfoxone	Adesulfone Sodium, Aldesulfone Sodium, Sodium Aldesulphone, Sodium Sulfoxone, Sulfoxone Sodium	Aldapsone, DDF, Diamidin, Diason, Diasone, Diasone Sodium, Diasone Sodium Enterab, Diazon, Novotrone	
PA164713297	Sulfur-containing imidazole derivatives			
PA164713296	Sulfur containing products			
PA451565	sulindac		Clinoril	10237
PA164746343	sulodexide	KRX-101, sulodexide	Sulonex	
PA164745485	sulpiride	Levosulpirida [INN-Spanish], Levosulpiride, Levosulpiride [INN], Levosulpiridum [INN-Latin], Sulpirid, Sulpirida [INN-Spanish], Sulpiridum [INN-Latin], Sulpyrid	Abilit, Aiglonyl, Alimoral, Calmoflorine, Championyl, Coolspan, Darleton, Desmenat, Dobren, Dogmatil, Dogmatyl, Dolmatil, Dresent, Eclorion, Eglonil, Eglonyl, Enimon, Equilid, Eusulpid, Fardalan, Fidelan, Guastil, Isnamide, Kylistro, Levobren, Levopraid, Lisopiride, Mariastel, Meresa, Miradol, Mirbanil, Misulvan, Neogama, Norestran, Normum, Nufarol, Omiryl, Omperan, Ozoderpin, Psicocen, Pyrikappl, Pyrkappl, Restful, Sernevin, Splotin, Stamonevrol, Sulpitil, Sulpride, Suprium, Sursumid, Synedil, Trilan, Valirem, Zemorcon	10239
PA166175792	sulthiame			
PA451566	sumatriptan	NP101, Sumatriptan Succinate, Sumatriptanum [INN-Latin], sumatriptan, triptan	Imigran, Imitrex, Imitrex Oral, Sumatran, Sumax	37418
PA162372840	sunitinib	SU11248, Sunitinib malate, Sutent	SU-11248, sunitinib	357977
PA166330981	sunobinop	4-[(1R,5S)-9-[(1S,5S)-3-bicyclo[3.3.1]nonanyl]-9-azabicyclo[3.3.1]nonan-3-yl]-3-oxoquinoxaline-2-carboxylic acid		
PA166361121	sunvozertinib	N-[5-[[4-[5-chloro-4-fluoro-2-(2-hydroxypropan-2-yl)anilino]pyrimidin-2-yl]amino]-2-[(3R)-3-(dimethylamino)pyrrolidin-1-yl]-4-methoxyphenyl]prop-2-enamide		
PA164713298	Superparamagnetic contrast media			
PA451569	suprofen	Suprofene [INN-French], Suprofenum [INN-Latin]	Maldocil, Masterfen, Profenal, Srendam, Sulproltin, Suprocil, Suprol, Sutoprofen, Topalgic	10255
PA10292	suramin	Bayer 205, SVR, Sodium suramin, Suramin sodium, Suramine, Suramine sodium	Antrypol, Belganyl, Farma, Fourneau, Germanin, Moranyl, Naganil, Naganin, Naganine, Naganol, Naphuride	10256
PA166399561	suraxavir marboxil	"""[(3R)-2-[(11S)-7,8-difluoro-6,11-dihydrobenzo[c][1]benzothiepin-11-yl]-9,12-dioxospiro[5-oxa-1,2,8-triazatricyclo[8.4.0.03,8]tetradeca-10,13-diene-6,1'-cyclopropane]-11-yl]oxymethyl methyl carbonate"", ""cap-dependent endonuclease-in-3"""	GP681	
PA164713299	Surgical Aids			
PA164713300	Surgical Dressings			
PA166049191	suxibuzone			
PA166364461	suzetrigine	"""4-[[(2R,3S,4S,5R)-3-(3,4-difluoro-2-methoxyphenyl)-4,5-dimethyl-5-(trifluoromethyl)oxolane-2-carbonyl]amino]pyridine-2-carboxamide"", ""VX-548"""	Journavx	
PA164713301	Sympathomimetics			
PA164713305	Sympathomimetics, combinations excl. corticosteroids			
PA164713302	Sympathomimetics excl. antiglaucoma preparations			
PA164713303	Sympathomimetics in glaucoma therapy			
PA164713306	Sympathomimetics, labour repressants			
PA164713307	Sympathomimetics, plain			
PA164713304	Sympathomimetics used as decongestants			
PA164713308	Synthetic anticholinergic agents in combination with analgesics			
PA164713309	Synthetic anticholinergic agents in combination with psycholeptics			
PA164713310	Synthetic anticholinergics, esters with tertiary amino group			
PA164713311	Synthetic anticholinergics, quaternary ammonium compounds			
PA164713312	Synthetic antispasmodics, amides with tertiary amines			
PA166238763	synthetic conjugated estrogens, A			253166
PA164713313	Synthetic estrogens, plain			
PA164713314	Systemic Hormonal Preparations, Excl.			
PA166182866	TAC			
PA451576	tacrine	THA, Tetrahydroaminacrine, Tetrahydroaminoacridine, Tetrahydroaminocrin, Tetrahydroaminocrine	Cognex, Romotal	10318
PA451578	tacrolimus	FK-506, FK5, FK506, K506, Tacarolimus, tacrolimus, tacrolimus hydrate	Fujimycin, LCP-Tacro, Prograf, Protopic	42316
PA10333	tadalafil	CIA, ICOS 351, Tadanafil, tadalafil	Cialis, Cialis/Tadalafil Hcl, Cialis/Taladafil	358263
PA166184562	tafamidis	2-(3,5-dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid	Vyndamax	1545063
PA166334923	tafasitamab	Monjuvi, tafasitamab-cxix		2387211, 2387339
PA166115580	tafenoquine		WR 238605	2054023
PA165958432	tafluprost	afp-168, saflutan	Zioptan	1244607
PA166182740	talazoparib		Talzenna	2099704
PA164779051	talbutal	5-Allyl-5-sec-butylbarbituric acid, sec-Butyl allyl barbituric acid	Latusate, Lotusate, Profundol	89810
PA146123005	talinolol			37546
PA165109542	talotrexin			
PA164743464	tamibarotene	Am 80, Tamibarotene, retinobenzoic acid	Amnoid, Tamibaro	
PA451581	tamoxifen	Tamoxifen Citrate, Tamoxifene [INN-French], Tamoxifeno [INN-Spanish], Tamoxifenum [INN-Latin], Trans-Tamoxifen	Apo-Tamox, Citofen, Crisafeno, Diemon, Gen-Tamoxifen, Istubol, Kessar, Noltam, Nolvadex, Nolvadex-D, Nourytam, Novo-Tamoxifen, Oncomox, PMS-Tamoxifen, Retaxim, Tamizam, Tamofen, Tamone, Tamoxasta, Tamoxen, Valodex, Zemide	10324
PA451583	tamsulosin	YM-617, tamsulosin	Flomax, Harnal, Omnic, Pradif, Tamsolusin, Tamsulosina [INN-Spanish], Tamsulosine [INN-French], Tamsulosinum [INN-Latin]	77492
PA165291490	tanespimycin			
PA166179720	tapentadol			
PA165282096	tariquidar	XR9576		
PA164713315	Tars			
PA166163227	taselisib			
PA164769057	tasosartan			
PA150481189	taxanes			
PA164746821	tazarotene	tazarotene	Tazarotene [USAN:INN], Tazorac, Zorac	83947
PA164764504	tazobactam			37617
PA166277741	tebentafusp	Tebentafusp-tebn	Kimmtrak	2590743
PA164713316	Technetium (99mTc) compounds			
PA164713323	Technetium (99mTc), inhalants			
PA164713324	Technetium (99mTc), particles and colloids			
PA164713325	Technetium (99mTc), particles for injection			
PA164713326	Technical disinfectants			
PA166295601	teclistamab			2619426
PA452620	tegafur			4582
PA166115442	tegafur / gimeracil / oteracil	Gimeracil / oteracil / tegafur, TS 1	Teysuno	
PA130413154	tegaserod	SDZ HTF 919, Tegaserod maleate, tegaserod	Zelmac, Zelnorm	139778
PA166413021	tegileridine	(1S,4S)-4-ethoxy-N-[2-[(9R)-9-pyridin-2-yl-6-oxaspiro[4.5]decan-9-yl]ethyl]-1,2,3,4-tetrahydronaphthalen-1-amine	SHR8554	
PA166365823	tegoprazan	7-[[(4S)-5,7-difluoro-3,4-dihydro-2H-chromen-4-yl]oxy]-N,N,2-trimethyl-3H-benzimidazole-5-carboxamide		
PA164746244	teicoplanin	Antibiotic 8327A, Antibiotic MDL 507, Teichomycin, Teicomycin A2, Teicoplanin	Tagocid, Targocid	57021
PA165958354	telaprevir	aids-213006, aids213006, ly-570310, mp-424, vx-950	Incivek, Incivo	1102261
PA165980595	telatinib			
PA164760861	telbivudine	2'-Deoxy-L-thymidine, Beta-l-thymidine, Epavudine, L-DT, L-deoxythymidine, L-thymidine, LDT, Telbivudin, telbivudine	Sebivo, Tyzeka	474128
PA166321022	telcagepant	N-[(3R,6S)-6-(2,3-difluorophenyl)-2-oxo-1-(2,2,2-trifluoroethyl)azepan-3-yl]-4-(2-oxo-3H-imidazo[4,5-b]pyridin-1-yl)piperidine-1-carboxamide	MK-0974	
PA10202	telithromycin	telithromycin	Ketek	274786
PA451605	telmisartan	BIBR 277, BIBR 277SE, telmisartan	Micardis, Micardis HCT, Pritor	73494
PA451608	temazepam	Hydroxydiazepam, Methyloxazepam, N-Methyloxazepam, Oxydiazepam	Apo-Temazepam, Cerepax, Crisonar, Euhypnos, Euipnos, Gelthix, Levanxene, Levanxol, Levanzene, Mabertin, Normison, Novo-Temazepam, Perdorm, Planum, Remestan, Restoril, Signopam, Temaz	10355
PA451609	temozolomide	Methazolastone, Temozolamide, Temozolodida [Spanish], Temozolomidum [Latin], temozolomide	Temodal, Temodar	37776
PA164746890	temsirolimus	CCI-779, temsirolimus	Torisel	657797
PA164776757	tenecteplase	Tissue-type plasminogen activator precursor, t- PA, t-plasminogen activator, tPA	TNKase	259280
PA166249401	teneligliptin	[(2S,4S)-4-[4-(5-methyl-2-phenylpyrazol-3-yl)piperazin-1-yl]pyrrolidin-2-yl]-(1,3-thiazolidin-3-yl)methanone		
PA451611	teniposide	Teniposido [INN-Spanish], Teniposidum [INN-Latin]	Vee M-26, Veham-Sandoz, Vehem, Vumon	10362
PA10204	tenofovir	"""D,L-Tenofovir"", ""PMPA"", ""TDF"", ""Tenofovir disoproxil"", ""Tenofovir disoproxil fumarate"""	Apropovir, Viread	117466
PA166258723	tenofovir alafenamide	propan-2-yl (2S)-2-[[[(2R)-1-(6-aminopurin-9-yl)propan-2-yl]oxymethyl-phenoxyphosphoryl]amino]propanoate, propan-2-yl N-[(S)-({[(2R)-1-(6-amino-9H-purin-9-yl)propan-2-yl]oxy}methyl)(phenoxy)phosphoryl]-L-alaninate		
PA166201941	tenofovir disoproxil fumarate	[[(2R)-1-(6-aminopurin-9-yl)propan-2-yl]oxymethyl-(propan-2-yloxycarbonyloxymethoxy)phosphoryl]oxymethyl propan-2-yl carbonate;(E)-but-2-enedioic acid, bis({[(propan-2-yloxy)carbonyl]oxy}methyl) ({[(2R)-1-(6-amino-9H-purin-9-yl)propan-2-yl]oxy}methyl)phosphonate (2E)-but-2-enedioate	Viread	
PA131890625	tenoxicam	Tenoxicamum [INN-Latin]	Apo-Tenoxicam, Novo-Tenoxicam, Tilcotil	37790
PA166211181	tepotinib			2477103
PA451612	terazosin	Abbott 45975, Terazosin HCl, Terazosin hydrochloride, Terazosina [INN-Spanish], Terazosine, Terazosine [INN-French], Terazosinum [INN-Latin], Trazosin HCl	Blavin, Flumarc, Fosfomic, Heitrin, Hytracin, Hytrin, Hytrinex, Itrin, Urodie, Vasocard, Vasomet, Vicard	37798
PA451614	terbinafine	Terbinafine HCl, Terbinafine hydrochloride, Ternbinafine HCl, terbinafine	Bramazil, Lamasil, Lamisil, Lamisil AT, Lamisil Oral, Terbifoam, Terbina	37801
PA451616	terbutaline	Terbutalin, Terbutalina [Dcit], Terbutaline Sulfate, Terbutalino [INN-Spanish], Terbutalinum [INN-Latin]	Brethaire, Brethine, Brican, Bricanyl, Bricar, Bricaril, Bricyn	10368
PA164768834	terconazole	Triaconazole	Fungistat, Gyno-Terazol, Terazol, Terazol 3, Terazol 7, Tercospor	37806
PA451619	terfenadine	Ternadin	Aldaban, Allerplus, Cyater, Seldane, Teldane, Teldanex, Terdin, Terfex, Triludan	42330
PA166256301	teriflunomide	(Z)-2-cyano-3-hydroxy-N-[4-(trifluoromethyl)phenyl]but-2-enamide, 2-cyano-3-hydroxy-N-[4-(trifluoromethyl)phenyl]but-2-enamide, A77 1726	Aubagio	
PA451620	teriparatide	PTH1-34 nasal spray, ViaDerm hPTH 1-34, ViaDerm-hPTH (1-34), hPTH 1-34, synthetic human parathyroid hormone 1-34	Apthela, Forsteo, Forteo, Fortessa, Opthia, Optia, Optiah, Zalectra, Zelletra	32915
PA164781020	terlipressin	N-(N-(N-Glycylglycyl)glycyl)-8-L-lysinevasopressin, Terlipressina [INN-Spanish], Terlipressine [INN-French], Terlipressinum [INN-Latin], terlipressin	Glypressin, Lucassin	57048
PA165817950	terodiline			37815
PA164713327	Tertiary amines			
PA165980596	terutroban	"""3-((6-amino-(4-chlorobenzenesulfonyl)-2-methyl-5,6,7,8-tetrahydronapht)-1-yl)propionic acid"", ""terutroban"""		
PA164743056	testolactone	Testolactona [INN-Spanish], Testolactonum [INN-Latin], Testolattone [Dcit]	Fludestrin, Teolit, Teslac, Teslak, Testolacton	10378
PA451627	testosterone	Dea No. 4000, TES, Testosteron, Testosterona [INN-Spanish], Testosterone Cypionate, Testosterone Enanthate, Testosterone Hydrate, Testosteronum [INN-Latin], Testostosterone, Trans-Testosterone, testosterone	"""Andriol"", ""Andro"", ""Andro 100"", ""Andro L.A. 200"", ""Androderm"", ""Androgel"", ""Android 10"", ""Android 25"", ""Android 5"", ""Androlin"", ""Andronaq"", ""Andronate 100"", ""Andronate 200"", ""Andropatch"", ""Andropository 200"", ""Androsorb"", ""Andrusol"", ""Andryl 200"", ""Beta Testosterone"", ""Bio-T-Gel"", ""CDB 111C"", ""Cristerona T"", ""Cristerone T"", ""Delatest"", ""Delatestryl"", ""Depo-Testosterone"", ""Depo-Testosterone Cypionate"", ""Depotest"", ""Everone 200"", ""Geno-Cristaux Gremy"", ""Homosteron"", ""Homosterone"", ""Libigel"", ""Malerone"", ""Malestrone"", ""Malogen in Oil"", ""Malogen, Aquaspension Injection"", ""Mertestate"", ""Metandren"", ""Methyltestosterone"", ""Neo-Hombreol F"", ""Neo-Testis"", ""Neotestis"", ""Oreton"", ""Oreton F"", ""Oreton Methyl"", ""Oreton-F"", ""Orquisteron"", ""Perandren"", ""Percutacrine Androgenique"", ""Primotest"", ""Primoteston"", ""Relibra"", ""Scheinpharm Testone-Cyp"", ""Striant"", ""Sustanon"", ""Sustanone"", ""Sustason 250"", ""Synandrol F"", ""T-Cypionate"", ""Teslen"", ""Testamone 100"", ""Testandrone"", ""Testaqua"", ""Testiculosterone"", ""Testim"", ""Testobase"", ""Testoderm"", ""Testoderm Tts"", ""Testogel"", ""Testoject-50"", ""Testolin"", ""Testopel Pellets"", ""Testopropon"", ""Testosteroid"", ""Testoviron"", ""Testoviron Schering"", ""Testoviron T"", ""Testred"", ""Testred Cypionate 200"", ""Testrin-P.A"", ""Testro Aq"", ""Testrone"", ""Testryl"", ""Virilon"", ""Virilon IM"", ""Virormone"", ""Virosterone"""	10379
PA164713328	Testosterone-5-alpha reductase inhibitors			
PA164751373	testosterone propionate		Agovirin, Testex	10382
PA164713329	Tests for allergic diseases			
PA164713330	Tests for bile duct patency			
PA164713331	Tests for diabetes			
PA164713332	Tests for fat absorption			
PA164713333	Tests for fertility disturbances			
PA164713334	Tests for gastric secretion			
PA164713335	Tests for liver functional capacity			
PA164713336	Tests for pancreatic function			
PA164713337	Tests for pituitary function			
PA164713338	Tests for renal function			
PA164713339	Tests for thyreoidea function			
PA451632	tetanus antitoxin			10385
PA451634	tetanus vaccines			
PA140222719	tetrabenazine	Tetra benazin, Tetrabenazina [inn-spanish], Tetrabenazinum [inn-latin], Tetrabenzaine, Tetrabenzine	Nitoman, Regulin, Rubigen, Xenazine	10390
PA451638	tetracaine			10391
PA451640	tetracycline	Anhydrotetracycline, TC, Tetracycline HCl	Abramycin, Abricycline, Achromycin, Achromycin V, Actisite, Agromicina, Ambramicina, Ambramycin, Amycin, Bio-Tetra, Biocycline, Bristaciclin, Bristaciclina, Bristacycline, Cefracycline, Ciclibion, Copharlan, Criseociclina, Cyclopar, Cytome, Democracin, Deschlorobiomycin, Dumocyclin, Enterocycline, Hostacyclin, Lexacycline, Limecycline, Liquamycin, Medocycline, Mericycline, Micycline, Neocycline, Oletetrin, Omegamycin, Orlycycline, Panmycin, Polycycline, Polyotic, Purocyclina, Resteclin, Retet, Robitet, Roviciclina, SK-Tetracycline, Solvocin, Sumycin, TAC, Tetra-CO, Tetrabon, Tetrachel, Tetracycl, Tetracycline II, Tetracyn, Tetradecin, Tetrafil, Tetramed, Tetraverine, Tetrex, Topicycline, Tsiklomistsin, Tsiklomitsin, Veracin, Vetacyclinum	10395
PA164713340	Tetracycline and derivatives			
PA164713341	Tetracyclines	tetracyclines		
PA161990676	tetrahydrobiopterin	"""5,6,7,8 Tetrahydrobiopterin"", ""BH4"", ""sapropterin"""	Dapropterin, Kuvan, Phenoptin, Sapropterin	753340
PA164745110	tetrahydrofolic acid	"""(6S)-tetrahydrofolate"", ""5,6,7,8-tetrahydrofolate"", ""5,6,7,8-tetrahydrofolic acid"", ""FH4"", ""H4PteGlu"", ""N-(4-(((2-Amino-1,4,5,6,7,8-hexahydro-4-oxo-6-pteridinyl)methyl)amino)benzoyl)glutamic acid"", ""THF"", ""folate-H4"", ""tetra-H-folate"", ""tetrahydrafolate"", ""tetrahydrofolate"", ""tetrahydropteroyl mono-L-glutamate"", ""tetrahydropteroylglutamate"", ""th-folate"""		
PA164713342	Tetrahydropyrimidine derivatives			
PA166175754	tezacaftor	VX-661		
PA166335621	tezepelumab	Tezspire		2587789, 2587796
PA451644	thalidomide	N-Phthalimidoglutamic acid imide, N-Phthaloylglutamimide, N-Phthalylglutamic acid imide, Thalidomine USP26, alpha-phthalimidoglutarimide, thalidomide	Algosediv, Asidon 3, Asmadion, Asmaval, Bonbrain, Bonbrrin, Calmore, Calmorex, Contergan, Corronarobetin, Distaval, Distaxal, Distoval, Ectiluran, Enterosediv, Gastrinide, Glupan, Glutanon, Grippex, Hippuzon, Imida-Lab, Imidan, Imidene, Isomin, Kedavon, Kevadon, Lulamin, Neaufatin, Neo, Neosedyn, Neosydyn, Nerosedyn, Neufatin, Neurodyn, Neurosedin, Neurosedym, Neurosedyn, Nevrodyn, Nibrol, Noctosediv, Noxodyn, Pangul, Pantosediv, Poly-Giron, Polygripan, Predni-Sediv, Pro-ban M, Profarmil, Psycholiquid, Psychotablets, Quetimid, Quietoplex, Sandormin, Sedalis, Sedalis sedi-lab, Sedimide, Sedin, Sedisperil, Sedoval, Shin-naito S, Shinnibrol, Sleepan, Slipro, Softenil, Softenon, Talargan, Talimol, Talismol, Telagan, Telargan, Telargean, Tensival, Thalin, Thalinette, Thalomid, Theophilcholine, Valgis, Valgraine, Yodomin	10432
PA451646	theobromine	3,7-Dimethylxanthine		10437
PA451647	theophylline	Dimethylxanthine, Pseudotheophylline, Theophyline, Theophyllin, Theophylline Anhydrous, Theophylline aminoacetate	Accurbron, Acet-Theocin, Aerobin, Aerolate, Aerolate III, Aerolate SR, Afonilm, Afonilum, Aquaphyllin, Armophylline, Asbron, Asmalix, Asmax, Austyn, Bilordyl, Bronchoretard, Bronkodyl, Bronkodyl SR, Cetraphylline, Choledyl SA, Chronophyllin, Constant T, Diffumal, Diphyllin, Doraphyllin, Duraphyl, Duraphyllin, Dyspne-Inhal, Egifilin, Elan, Elixex, Elixicon, Elixomin, Elixophyllin, Elixophyllin SR, Elixophylline, Etheophyl, Euphyllin, Euphylline, Euphylong, Labid, Lanophyllin, Lasma, Liquophylline, Liquorice, Maphylline, Medaphyllin, Nuelin, Optiphyllin, Parkophyllin, Physpan, Pro-Vent, Pulmidur, Pulmo-Timelets, Quibron, Quibron T, Quibron T/SR, Quibron-T, Quibron-T/SR, Respbid, Respicur, Respid, Slo-Bid, Slo-Phyllin, Solosin, Somophyllin CRT, Somophyllin T, Somophyllin-CRT, Somophyllin-DF, Somophyllin-T, Spophyllin Retard, Sustaire, Synophylate, Synophylate-L.A. Cenules, T-Phyl, Talotren, Tefamin, Telb-DS, Telbans Dry Syrup, Teocen 200, Teofilina, Teofyllamin, Teolair, Teonova, Teosona, Tesona, Theacitin, Theal Tablets, Theo 24, Theo-11, Theo-24, Theo-DS, Theo-Dur, Theo-Nite, Theo-Sav, Theobid, Theobid Duracap, Theobid Jr., Theochron, Theocin, Theoclair-SR, Theoclear, Theoclear 80, Theoclear L.A.-130, Theoclear LA, Theoclear-200, Theoclear-80, Theocontin, Theodel, Theodrip, Theodur Dry Syrup, Theofol, Theograd, Theolair, Theolair-SR, Theolix, Theolixir, Theon, Theona P, Theopek, Theophyl, Theophyl-225, Theophyl-SR, Theophylline-SR, Theoplus, Theospan, Theostat, Theostat 80, Theotard, Theovent, Uni-Dur, Unifyl, Unilong, Uniphyl, Uniphyllin, Xanthium, Xantivent	10438
